Good Guy ID,Bank,Defense Level,Strategy,Last Action,Attack Count,Turns
3805,330,67,two_one_two,defense,0,100
3806,35.0,95,late_planner,defense,1,100
3807,10,99,be_strongest,defense,0,100
3808,330.0,67,two_one_two,defense,2,100
3809,50.0,0,copycat,money,16,100
3810,240.0,1,not_weakest,money,3,100
3811,495.0,49,random,money,1,100
3812,50.0,0,copycat,money,16,100
3813,35.0,95,late_planner,defense,3,100
3814,10,99,be_strongest,defense,0,100
3815,59.999999999999986,85,analyst,defense,1,100
3816,240.0,1,not_weakest,money,3,100
3817,20.0,0,copycat,money,17,100
3818,522.64,33,one_two_one,money,3,100
3819,90.0,33,one_two_one,money,3,100
3820,10.0,99,be_strongest,defense,2,100
3821,590.0,1,not_weakest,money,3,100
3822,550.4,33,one_two_one,money,2,100
3823,550.4,33,one_two_one,money,2,100
3824,50.0,0,copycat,money,16,100
3825,508.0,48,random,money,1,100
3826,59.999999999999986,85,analyst,defense,2,100
3827,550.4,33,one_two_one,money,2,100
3828,280.0,1,not_weakest,money,3,100
3829,330,67,two_one_two,defense,0,100
3830,10.0,99,be_strongest,defense,1,100
3831,59.999999999999986,85,analyst,defense,1,100
3832,330.0,67,two_one_two,defense,3,100
3833,20.0,0,copycat,money,17,100
3834,330,67,two_one_two,defense,0,100
3835,35.0,95,late_planner,defense,2,100
3836,10,99,be_strongest,defense,0,100
3837,10.0,99,be_strongest,defense,2,100
3838,480.0,52,random,money,1,100
3839,50.0,33,one_two_one,money,3,100
3840,240.0,1,not_weakest,money,4,100
3841,30.0,0,copycat,money,17,100
3842,325.0,67,two_one_two,defense,2,100
3843,10,99,be_strongest,defense,0,100
3844,330,67,two_one_two,defense,0,100
3845,330.0,67,two_one_two,defense,3,100
3846,550.4,33,one_two_one,money,2,100
3847,110.0,33,one_two_one,money,3,100
3848,550.4,33,one_two_one,money,2,100
3849,490,51,random,money,0,100
3850,10.0,99,be_strongest,defense,1,100
3851,550.4,33,one_two_one,money,2,100
3852,10,99,be_strongest,defense,0,100
3853,550.4,33,one_two_one,money,2,100
3854,59.999999999999986,85,analyst,defense,1,100
3855,0.0,0,copycat,money,17,100
3856,550.0,1,not_weakest,money,3,100
3857,560,44,random,money,0,100
3858,330.0,67,two_one_two,defense,1,100
3859,50.0,0,copycat,money,16,100
3860,500,50,random,defense,0,100
3861,10,99,be_strongest,defense,0,100
3862,50.0,0,copycat,money,16,100
3863,10.0,99,be_strongest,defense,2,100
3864,10.0,33,one_two_one,money,3,100
3865,430.0,57,random,defense,1,100
3866,330,67,two_one_two,defense,0,100
3867,10,99,be_strongest,defense,0,100
3868,50.0,0,copycat,money,16,100
3869,233.99999999999994,46,random,defense,1,100
3870,590.0,41,random,defense,300,100
3871,30.0,0,copycat,money,18,100
3872,59.999999999999986,85,analyst,defense,2,100
3873,35.0,95,late_planner,defense,3,100
3874,50.0,0,copycat,money,17,100
3875,50.0,1,not_weakest,money,4,100
3876,550.4,33,one_two_one,money,2,100
3877,30.0,95,late_planner,defense,3,100
3878,400.0,1,not_weakest,money,3,100
3879,330.0,67,two_one_two,defense,1,100
3880,330.0,67,two_one_two,defense,2,100
3881,50.0,0,copycat,money,16,100
3882,330,67,two_one_two,defense,0,100
3883,330,67,two_one_two,defense,0,100
3884,35.0,95,late_planner,defense,1,100
3885,240.0,33,one_two_one,money,2,100
3886,303.0,67,two_one_two,defense,1,100
3887,10.0,99,be_strongest,defense,2,100
3888,10.0,99,be_strongest,defense,1,100
3889,210.0,1,not_weakest,money,4,100
3890,50.0,0,copycat,money,16,100
3891,488.0,48,random,defense,1,100
3892,330.0,67,two_one_two,defense,1,100
3893,510.0,1,not_weakest,money,3,100
3894,547.6,33,one_two_one,money,2,100
3895,10.0,99,be_strongest,defense,1,100
3896,580.0,1,not_weakest,money,3,100
3897,10.0,99,be_strongest,defense,3,100
3898,50.0,0,copycat,money,17,100
3899,59.999999999999986,85,analyst,defense,1,100
3900,600.0,1,not_weakest,money,3,100
3901,510,49,random,money,0,100
3902,24.5,95,late_planner,defense,2,100
3903,59.999999999999986,85,analyst,defense,1,100
3904,210.0,1,not_weakest,money,3,100
3905,330.0,67,two_one_two,defense,4,100
3906,550.4,33,one_two_one,money,2,100
3907,35.0,95,late_planner,defense,1,100
3908,50.0,0,copycat,money,16,100
3909,31.5,95,late_planner,defense,2,100
3910,570.0,1,not_weakest,money,3,100
3911,510.0,1,not_weakest,money,3,100
3912,59.999999999999986,85,analyst,defense,2,100
3913,10.0,99,be_strongest,defense,2,100
3914,35.0,95,late_planner,defense,1,100
3915,490.0,51,random,defense,2,100
3916,210.0,1,not_weakest,money,3,100
3917,330,67,two_one_two,defense,0,100
3918,330.0,67,two_one_two,defense,1,100
3919,59.999999999999986,85,analyst,defense,1,100
3920,10.0,99,be_strongest,defense,1,100
3921,550.0,1,not_weakest,money,3,100
3922,530.0,1,not_weakest,money,3,100
3923,59.999999999999986,85,analyst,defense,2,100
3924,10.0,99,be_strongest,defense,2,100
3925,20.0,0,copycat,money,17,100
3926,35.0,95,late_planner,defense,1,100
3927,50.0,0,copycat,money,16,100
3928,480.0,1,not_weakest,money,3,100
3929,10.0,99,be_strongest,defense,1,100
3930,327.0,67,two_one_two,defense,1,100
3931,210.0,1,not_weakest,money,3,100
3932,35.0,95,late_planner,defense,2,100
3933,570.0,43,random,defense,1,100
3934,10,99,be_strongest,defense,0,100
3935,10.0,99,be_strongest,defense,1,100
3936,550.4,33,one_two_one,money,2,100
3937,500.0,1,not_weakest,money,3,100
3938,10.0,99,be_strongest,defense,1,100
3939,0.0,0,copycat,money,18,100
3940,510.0,49,random,money,3,100
3941,550.4,33,one_two_one,money,2,100
3942,10.0,99,be_strongest,defense,1,100
3943,520.0,48,random,money,1,100
3944,29.4,94,analyst,defense,3,100
3945,59.999999999999986,85,analyst,defense,1,100
3946,210.0,1,not_weakest,money,3,100
3947,550.4,33,one_two_one,money,2,100
3948,35.0,95,late_planner,defense,1,100
3949,330,67,two_one_two,defense,0,100
3950,50.0,0,copycat,money,16,100
3951,210.0,1,not_weakest,money,3,100
3952,330,67,two_one_two,defense,0,100
3953,330,67,two_one_two,defense,0,100
3954,410.0,1,not_weakest,money,4,100
3955,210.0,1,not_weakest,money,3,100
3956,480,52,random,money,0,100
3957,150.0,1,copycat,money,4,100
3958,42.0,93,late_planner,defense,2,100
3959,550.4,33,one_two_one,money,2,100
3960,59.999999999999986,85,analyst,defense,3,100
3961,200.0,33,one_two_one,money,2,100
3962,330,67,two_one_two,defense,0,100
3963,42.0,93,late_planner,defense,1,100
3964,59.999999999999986,85,analyst,defense,2,100
3965,510.0,1,not_weakest,money,3,100
3966,330,67,two_one_two,defense,0,100
3967,42.0,93,late_planner,defense,1,100
3968,59.999999999999986,85,analyst,defense,1,100
3969,59.999999999999986,85,analyst,defense,3,100
3970,10,99,be_strongest,defense,0,100
3971,35.0,93,late_planner,defense,3,100
3972,10.0,0,copycat,money,17,100
3973,480,52,random,money,0,100
3974,42.0,93,late_planner,defense,1,100
3975,10.0,0,copycat,money,16,100
3976,59.999999999999986,85,analyst,defense,3,100
3977,518.0,48,random,money,1,100
3978,10,99,be_strongest,defense,0,100
3979,330,67,two_one_two,defense,0,100
3980,10.0,99,be_strongest,defense,1,100
3981,10.0,0,copycat,money,16,100
3982,290.0,33,one_two_one,money,2,100
3983,570,43,random,money,0,100
3984,480.0,52,random,defense,1,100
3985,59.999999999999986,85,analyst,defense,1,100
3986,42.0,93,late_planner,defense,2,100
3987,29.999999999999993,85,analyst,defense,2,100
3988,42.0,93,late_planner,defense,2,100
3989,33.6,93,late_planner,defense,3,100
3990,10,99,be_strongest,defense,0,100
3991,10.0,99,be_strongest,defense,1,100
3992,35.0,93,late_planner,defense,1,100
3993,0.0,0,copycat,money,17,100
3994,17.5,93,late_planner,defense,2,100
3995,35.0,93,late_planner,defense,2,100
3996,329.0,67,two_one_two,defense,1,100
3997,487.0,50,random,defense,1,100
3998,270.0,1,not_weakest,money,4,100
3999,10.0,99,be_strongest,defense,1,100
4000,10,99,be_strongest,defense,0,100
4001,59.999999999999986,85,analyst,defense,1,100
4002,390.0,33,one_two_one,money,2,100
4003,42.0,93,late_planner,defense,1,100
4004,50.0,0,copycat,money,16,100
4005,50.0,0,copycat,money,15,100
4006,210.0,1,not_weakest,money,3,100
4007,50.0,0,copycat,money,16,100
4008,59.999999999999986,85,analyst,defense,1,100
4009,59.999999999999986,85,analyst,defense,1,100
4010,42.0,93,late_planner,defense,1,100
4011,10,99,be_strongest,defense,0,100
4012,10.0,99,be_strongest,defense,1,100
4013,522.8,43,random,defense,2,100
4014,560,44,random,money,0,100
4015,520,48,random,defense,0,100
4016,570,43,random,defense,0,100
4017,401.4,33,one_two_one,money,2,100
4018,370.0,1,not_weakest,money,3,100
4019,330.0,67,two_one_two,defense,1,100
4020,500,50,random,defense,0,100
4021,10,99,be_strongest,defense,0,100
4022,330,67,two_one_two,defense,0,100
4023,10,99,be_strongest,defense,0,100
4024,350.0,33,one_two_one,money,2,100
4025,424.0,33,one_two_one,money,2,100
4026,0.0,0,copycat,money,17,100
4027,540.0,46,random,defense,1,100
4028,210.0,1,not_weakest,money,3,100
4029,10.0,99,be_strongest,defense,1,100
4030,500.0,50,random,defense,1,100
4031,590.0,1,not_weakest,money,3,100
4032,270.19999999999993,47,random,defense,2,100
4033,290.0,33,one_two_one,money,2,100
4034,170.0,40,random,money,3,100
4035,288.0,52,random,defense,1,100
4036,10.0,99,be_strongest,defense,1,100
4037,230.0,1,not_weakest,money,3,100
4038,550.4,33,one_two_one,money,2,100
4039,10,99,be_strongest,defense,0,100
4040,477.0,52,random,money,2,100
4041,330.0,67,two_one_two,defense,1,100
4042,513.2,33,one_two_one,money,2,100
4043,150.0,33,one_two_one,money,3,100
4044,490,51,random,money,0,100
4045,330.0,67,two_one_two,defense,2,100
4046,210.0,1,not_weakest,money,3,100
4047,210.0,1,not_weakest,money,3,100
4048,59.999999999999986,85,analyst,defense,1,100
4049,291.0,51,random,money,2,100
4050,59.999999999999986,85,analyst,defense,1,100
4051,60.0,0,copycat,money,16,100
4052,401.4,33,one_two_one,money,2,100
4053,550.4,33,one_two_one,money,2,100
4054,42.0,93,late_planner,defense,2,100
4055,550.4,33,one_two_one,money,2,100
4056,90.0,33,one_two_one,money,4,100
4057,550.4,33,one_two_one,money,2,100
4058,50.0,0,copycat,money,17,100
4059,10.0,99,be_strongest,defense,1,100
4060,0,41,random,money,1,100
4061,50.0,0,copycat,money,16,100
4062,450.0,33,one_two_one,money,3,100
4063,100.0,1,not_weakest,money,4,100
4064,330,67,two_one_two,defense,0,100
4065,210.0,1,not_weakest,money,3,100
4066,59.999999999999986,85,analyst,defense,2,100
4067,10,99,be_strongest,defense,0,100
4068,0.0,87,analyst,defense,61,100
4069,50.0,0,copycat,money,16,100
4070,280.0,33,one_two_one,money,2,100
4071,42.0,93,late_planner,defense,2,100
4072,10.0,99,be_strongest,defense,1,100
4073,330,67,two_one_two,defense,0,100
4074,330.0,67,two_one_two,defense,1,100
4075,42.0,93,late_planner,defense,1,100
4076,190.0,33,one_two_one,money,2,100
4077,210.0,1,not_weakest,money,3,100
4078,100.0,1,not_weakest,money,4,100
4079,180.0,33,one_two_one,money,3,100
4080,10.0,99,be_strongest,defense,1,100
4081,42.0,93,late_planner,defense,2,100
4082,10,99,be_strongest,defense,0,100
4083,21.0,97,late_planner,defense,2,100
4084,59.999999999999986,85,analyst,defense,2,100
4085,330.0,67,two_one_two,defense,2,100
4086,330,67,two_one_two,defense,0,100
4087,59.999999999999986,85,analyst,defense,2,100
4088,59.999999999999986,85,analyst,defense,2,100
4089,457.0,51,random,defense,1,100
4090,59.999999999999986,85,analyst,defense,2,100
4091,330,67,two_one_two,defense,0,100
4092,35.0,93,late_planner,defense,2,100
4093,10,99,be_strongest,defense,0,100
4094,480,52,random,money,0,100
4095,210.0,1,not_weakest,money,3,100
4096,60.0,0,copycat,money,15,100
4097,610.0,1,not_weakest,money,3,100
4098,431.0,44,random,defense,1,100
4099,59.999999999999986,85,analyst,defense,1,100
4100,483.0,50,random,money,1,100
4101,60.0,0,copycat,money,15,100
4102,210.0,1,not_weakest,money,3,100
4103,60.0,0,copycat,money,16,100
4104,59.999999999999986,85,analyst,defense,1,100
4105,430,57,random,defense,0,100
4106,330.0,67,two_one_two,defense,1,100
4107,50.0,0,copycat,money,16,100
4108,260.0,46,random,money,2,100
4109,10.0,99,be_strongest,defense,3,100
4110,410.0,1,not_weakest,money,3,100
4111,50.0,0,copycat,money,16,100
4112,210.0,1,not_weakest,money,3,100
4113,330.0,67,two_one_two,defense,1,100
4114,435.0,55,random,money,1,100
4115,35.0,95,late_planner,defense,1,100
4116,50.0,0,copycat,money,16,100
4117,0.0,85,analyst,defense,2,100
4118,330,67,two_one_two,defense,0,100
4119,35.0,93,late_planner,defense,3,100
4120,42.0,93,late_planner,defense,1,100
4121,210.0,1,not_weakest,money,3,100
4122,80.0,33,one_two_one,money,3,100
4123,10.0,99,be_strongest,defense,1,100
4124,42.0,93,late_planner,defense,1,100
4125,42.0,93,late_planner,defense,1,100
4126,42.0,93,late_planner,defense,3,100
4127,50.0,0,copycat,money,16,100
4128,50.0,0,copycat,money,15,100
4129,330,67,two_one_two,defense,0,100
4130,329.0,67,two_one_two,defense,1,100
4131,480,52,random,defense,0,100
4132,550,45,random,defense,0,100
4133,570.0,1,not_weakest,money,3,100
4134,210.0,1,not_weakest,money,3,100
4135,10.0,99,be_strongest,defense,1,100
4136,37.8,93,late_planner,defense,2,100
4137,470.0,1,not_weakest,money,3,100
4138,59.999999999999986,85,analyst,defense,1,100
4139,42.0,93,late_planner,defense,1,100
4140,35.0,93,late_planner,defense,2,100
4141,50.0,0,copycat,money,16,100
4142,35.0,93,late_planner,defense,1,100
4143,10.0,99,be_strongest,defense,2,100
4144,300.0,1,not_weakest,money,5,100
4145,59.999999999999986,85,analyst,defense,3,100
4146,550.0,1,not_weakest,money,3,100
4147,210.0,1,not_weakest,money,3,100
4148,189.83999999999992,33,one_two_one,money,3,100
4149,20.0,0,copycat,money,15,100
4150,30.0,0,copycat,money,16,100
4151,35.0,93,late_planner,defense,1,100
4152,42.0,93,late_planner,defense,2,100
4153,42.0,93,late_planner,defense,2,100
4154,330.0,67,two_one_two,defense,1,100
4155,470,53,random,defense,0,100
4156,42.0,93,late_planner,defense,1,100
4157,59.999999999999986,85,analyst,defense,2,100
4158,42.0,93,late_planner,defense,3,100
4159,330.0,67,two_one_two,defense,3,100
4160,50.0,0,copycat,money,16,100
4161,330,67,two_one_two,defense,0,100
4162,330.0,67,two_one_two,defense,1,100
4163,35.0,93,late_planner,defense,2,100
4164,10.0,99,be_strongest,defense,1,100
4165,210.0,1,not_weakest,money,3,100
4166,10,99,be_strongest,defense,0,100
4167,10,99,be_strongest,defense,0,100
4168,500.0,50,random,money,1,100
4169,210.0,1,not_weakest,money,3,100
4170,0.0,33,one_two_one,money,3,100
4171,514.4,33,one_two_one,money,2,100
4172,210.0,1,not_weakest,money,4,100
4173,0.0,0,copycat,money,16,100
4174,18.0,85,analyst,defense,2,100
4175,10.0,99,be_strongest,defense,1,100
4176,312.0,67,two_one_two,defense,1,100
4177,20.0,0,copycat,money,17,100
4178,50.0,0,copycat,money,15,100
4179,10.0,99,be_strongest,defense,1,100
4180,0.0,0,copycat,money,15,100
4181,210.0,1,not_weakest,money,5,100
4182,150.0,1,not_weakest,money,4,100
4183,10.0,99,be_strongest,defense,1,100
4184,50.0,0,copycat,money,15,100
4185,210.0,33,one_two_one,money,2,100
4186,100.0,33,one_two_one,money,3,100
4187,10,99,be_strongest,defense,0,100
4188,20.0,0,copycat,money,16,100
4189,59.999999999999986,85,analyst,defense,1,100
4190,42.0,93,late_planner,defense,1,100
4191,530,47,random,money,0,100
4192,501.2,33,one_two_one,money,2,100
4193,10,99,be_strongest,defense,0,100
4194,330.0,67,two_one_two,defense,1,100
4195,477.2,33,one_two_one,money,2,100
4196,230.0,33,one_two_one,money,2,100
4197,10.0,1,not_weakest,money,5,100
4198,210.0,1,not_weakest,money,4,100
4199,10,99,be_strongest,defense,0,100
4200,572.0,33,one_two_one,money,1,100
4201,548.4,33,one_two_one,money,2,100
4202,42.0,93,late_planner,defense,2,100
4203,450.0,55,random,money,1,100
4204,560.0,1,not_weakest,money,3,100
4205,42.0,93,late_planner,defense,1,100
4206,548.4,33,one_two_one,money,2,100
4207,330.0,67,two_one_two,defense,2,100
4208,59.999999999999986,85,analyst,defense,1,100
4209,50.0,0,copycat,money,16,100
4210,548.4,33,one_two_one,money,2,100
4211,240.0,33,one_two_one,money,3,100
4212,330,67,two_one_two,defense,0,100
4213,548.4,33,one_two_one,money,2,100
4214,59.999999999999986,85,analyst,defense,1,100
4215,35.0,93,late_planner,defense,3,100
4216,10.0,99,be_strongest,defense,1,100
4217,548.4,33,one_two_one,money,2,100
4218,10,99,be_strongest,defense,0,100
4219,330,67,two_one_two,defense,0,100
4220,210.0,1,not_weakest,money,3,100
4221,620.0,1,not_weakest,money,3,100
4222,316.0,67,two_one_two,defense,1,100
4223,42.0,93,late_planner,defense,2,100
4224,59.999999999999986,85,analyst,defense,2,100
4225,29.0,97,analyst,defense,3,100
4226,42.0,93,late_planner,defense,1,100
4227,50.0,0,copycat,money,16,100
4228,42.0,93,late_planner,defense,2,100
4229,390.0,33,one_two_one,money,2,100
4230,475.0,48,random,money,2,100
4231,35.0,93,late_planner,defense,3,100
4232,10,99,be_strongest,defense,0,100
4233,210.0,1,not_weakest,money,3,100
4234,436.0,46,random,defense,1,100
4235,59.999999999999986,85,analyst,defense,1,100
4236,10,99,be_strongest,defense,0,100
4237,110.0,1,not_weakest,money,5,100
4238,37.8,93,late_planner,defense,5,100
4239,510,49,random,defense,0,100
4240,59.999999999999986,85,analyst,defense,2,100
4241,440,56,random,defense,0,100
4242,35.0,93,late_planner,defense,1,100
4243,80.0,1,not_weakest,money,4,100
4244,330.0,67,two_one_two,defense,1,100
4245,280.0,1,not_weakest,money,3,100
4246,470.0,53,random,money,1,100
4247,0.0,0,copycat,money,16,100
4248,513.4399999999999,33,one_two_one,money,3,100
4249,10,99,be_strongest,defense,0,100
4250,28.0,97,analyst,defense,3,100
4251,0.0,85,analyst,defense,2,100
4252,330,67,two_one_two,defense,0,100
4253,458.0,53,random,money,2,100
4254,548.4,33,one_two_one,money,2,100
4255,10,99,be_strongest,defense,0,100
4256,548.4,33,one_two_one,money,2,100
4257,516.0,45,random,defense,1,100
4258,210.0,1,not_weakest,money,3,100
4259,41.999999999999986,85,analyst,defense,4,100
4260,10.0,99,be_strongest,defense,1,100
4261,370.0,33,one_two_one,money,2,100
4262,10.0,99,be_strongest,defense,1,100
4263,42.0,93,late_planner,defense,2,100
4264,41.999999999999986,85,analyst,defense,2,100
4265,35.0,93,late_planner,defense,1,100
4266,330.0,67,two_one_two,defense,1,100
4267,0.0,0,copycat,money,16,100
4268,210.0,1,not_weakest,money,3,100
4269,30.0,1,not_weakest,money,4,100
4270,260.0,1,not_weakest,money,5,100
4271,330,67,two_one_two,defense,0,100
4272,210.0,1,not_weakest,money,3,100
4273,8.0,99,late_planner,defense,2,100
4274,546.8,33,one_two_one,money,2,100
4275,480.0,52,random,defense,1,100
4276,50.0,0,copycat,money,15,100
4277,580.0,42,random,defense,1,100
4278,546.8,33,one_two_one,money,2,100
4279,420,58,random,money,0,100
4280,210.0,1,not_weakest,money,3,100
4281,240.0,33,one_two_one,money,2,100
4282,26.0,87,analyst,defense,3,100
4283,330.0,67,two_one_two,defense,2,100
4284,119.99999999999994,43,random,defense,1,100
4285,50.0,33,one_two_one,money,3,100
4286,330,67,two_one_two,defense,0,100
4287,210.0,1,not_weakest,money,3,100
4288,42.0,93,late_planner,defense,3,100
4289,10.0,99,be_strongest,defense,1,100
4290,35.0,93,late_planner,defense,2,100
4291,330,67,two_one_two,defense,0,100
4292,320.0,33,one_two_one,money,2,100
4293,490,51,random,money,0,100
4294,42.0,93,late_planner,defense,2,100
4295,59.999999999999986,85,analyst,defense,1,100
4296,516.0,33,one_two_one,money,3,100
4297,10,99,be_strongest,defense,0,100
4298,50.0,0,copycat,money,15,100
4299,10,99,be_strongest,defense,0,100
4300,50.0,0,copycat,money,15,100
4301,170.0,33,one_two_one,money,3,100
4302,510,49,random,defense,0,100
4303,60.0,33,one_two_one,money,3,100
4304,35.0,93,late_planner,defense,1,100
4305,210.0,1,not_weakest,money,3,100
4306,10,99,be_strongest,defense,0,100
4307,59.999999999999986,85,analyst,defense,3,100
4308,387.59999999999997,33,one_two_one,money,2,100
4309,230.0,1,not_weakest,money,4,100
4310,48.0,94,analyst,defense,1,100
4311,392.4,33,one_two_one,money,2,100
4312,10,99,be_strongest,defense,0,100
4313,330.0,67,two_one_two,defense,3,100
4314,59.999999999999986,85,analyst,defense,1,100
4315,0.0,33,one_two_one,money,3,100
4316,210.0,1,not_weakest,money,3,100
4317,10.0,99,be_strongest,defense,1,100
4318,546.8,33,one_two_one,money,2,100
4319,330.0,67,two_one_two,defense,1,100
4320,330,67,two_one_two,defense,0,100
4321,10,99,be_strongest,defense,0,100
4322,10,99,be_strongest,defense,0,100
4323,50.0,0,copycat,money,15,100
4324,10,99,be_strongest,defense,0,100
4325,42.0,93,late_planner,defense,3,100
4326,40.0,33,one_two_one,money,3,100
4327,29.999999999999993,85,analyst,defense,2,100
4328,59.999999999999986,85,analyst,defense,1,100
4329,546.8,33,one_two_one,money,2,100
4330,42.0,93,late_planner,defense,2,100
4331,20.0,0,copycat,money,16,100
4332,10,99,be_strongest,defense,0,100
4333,10,99,be_strongest,defense,0,100
4334,477.6,47,random,money,2,100
4335,80.0,1,not_weakest,money,5,100
4336,210.0,1,not_weakest,money,3,100
4337,42.0,93,late_planner,defense,2,100
4338,42.0,93,late_planner,defense,1,100
4339,50.0,0,copycat,money,15,100
4340,60.0,0,copycat,money,15,100
4341,390.0,61,random,defense,2,100
4342,29.999999999999993,85,analyst,defense,3,100
4343,42.0,93,late_planner,defense,1,100
4344,30.0,0,copycat,money,15,100
4345,42.0,93,late_planner,defense,1,100
4346,10,99,be_strongest,defense,0,100
4347,210.0,1,not_weakest,money,3,100
4348,330.0,67,two_one_two,defense,1,100
4349,59.999999999999986,85,analyst,defense,1,100
4350,374.0,46,random,defense,2,100
4351,24.5,93,late_planner,defense,3,100
4352,400.0,1,not_weakest,money,3,100
4353,430.0,1,not_weakest,money,3,100
4354,20.0,0,copycat,money,16,100
4355,330,67,two_one_two,defense,0,100
4356,42.0,93,late_planner,defense,1,100
4357,410.0,1,not_weakest,money,4,100
4358,42.0,93,late_planner,defense,3,100
4359,450,55,random,money,0,100
4360,42.0,93,late_planner,defense,1,100
4361,20.0,0,copycat,money,16,100
4362,20.0,90,analyst,defense,1,100
4363,330.0,67,two_one_two,defense,2,100
4364,466.0,51,random,defense,1,100
4365,36.0,94,analyst,defense,2,100
4366,10.0,99,be_strongest,defense,1,100
4367,546.8,33,one_two_one,money,2,100
4368,330,67,two_one_two,defense,0,100
4369,20.0,0,copycat,money,15,100
4370,460.0,47,random,money,1,100
4371,42.0,93,late_planner,defense,1,100
4372,10,99,be_strongest,defense,0,100
4373,250.0,1,not_weakest,money,3,100
4374,59.999999999999986,85,analyst,defense,1,100
4375,210.0,1,not_weakest,money,3,100
4376,487.2,33,one_two_one,money,2,100
4377,90.0,33,one_two_one,money,3,100
4378,10,99,be_strongest,defense,0,100
4379,42.0,93,late_planner,defense,2,100
4380,546.8,33,one_two_one,money,2,100
4381,0.0,0,copycat,money,16,100
4382,546.8,33,one_two_one,money,2,100
4383,20.0,0,copycat,money,16,100
4384,408.0,44,random,money,1,100
4385,590.0,41,random,money,1,100
4386,340.0,33,one_two_one,money,2,100
4387,444.79999999999995,45,random,defense,2,100
4388,546.8,33,one_two_one,money,2,100
4389,42.0,93,late_planner,defense,2,100
4390,330.0,67,two_one_two,defense,2,100
4391,330,67,two_one_two,defense,0,100
4392,528.0,33,one_two_one,money,2,100
4393,0.0,0,copycat,money,16,100
4394,330,67,two_one_two,defense,0,100
4395,243.99999999999994,45,random,defense,1,100
4396,20.0,0,copycat,money,15,100
4397,10,99,be_strongest,defense,0,100
4398,20.0,0,copycat,money,15,100
4399,20.0,0,copycat,money,15,100
4400,30.0,33,one_two_one,money,3,100
4401,59.999999999999986,85,analyst,defense,1,100
4402,10.0,99,be_strongest,defense,1,100
4403,60.0,0,copycat,money,14,100
4404,10,99,be_strongest,defense,0,100
4405,470.0,1,not_weakest,money,4,100
4406,42.0,93,late_planner,defense,2,100
4407,10.0,99,be_strongest,defense,1,100
4408,30.0,0,copycat,money,15,100
4409,20.0,1,not_weakest,money,4,100
4410,480.0,1,not_weakest,money,3,100
4411,330.0,67,two_one_two,defense,1,100
4412,42.0,93,late_planner,defense,1,100
4413,11.999999999999993,85,analyst,defense,2,100
4414,42.0,93,late_planner,defense,1,100
4415,10.0,99,be_strongest,defense,1,100
4416,10,99,be_strongest,defense,0,100
4417,470.0,1,not_weakest,money,3,100
4418,59.999999999999986,85,analyst,defense,1,100
4419,20.0,0,copycat,money,15,100
4420,210.0,1,not_weakest,money,3,100
4421,546.8,33,one_two_one,money,2,100
4422,20.0,0,copycat,money,16,100
4423,37.79999999999999,85,analyst,defense,3,100
4424,59.999999999999986,85,analyst,defense,3,100
4425,35.0,93,late_planner,defense,2,100
4426,35.0,93,late_planner,defense,2,100
4427,490.0,51,random,money,1,100
4428,330,67,two_one_two,defense,0,100
4429,63.999999999999986,84,analyst,defense,3,100
4430,546.8,33,one_two_one,money,2,100
4431,35.0,93,late_planner,defense,1,100
4432,10,99,be_strongest,defense,0,100
4433,6.3999999999999915,84,analyst,defense,2,100
4434,500.0,49,random,defense,1,100
4435,511.52,33,one_two_one,money,3,100
4436,210.0,1,not_weakest,money,3,100
4437,488.4,46,random,defense,2,100
4438,20.0,0,copycat,money,15,100
4439,57.59999999999999,84,analyst,defense,2,100
4440,63.999999999999986,84,analyst,defense,1,100
4441,540.0,46,random,money,1,100
4442,10,99,be_strongest,defense,0,100
4443,430.0,1,not_weakest,money,4,100
4444,510,49,random,defense,0,100
4445,63.999999999999986,84,analyst,defense,2,100
4446,330.0,67,two_one_two,defense,1,100
4447,546.8,33,one_two_one,money,2,100
4448,37.8,93,late_planner,defense,2,100
4449,220.0,1,not_weakest,money,4,100
4450,50.0,0,copycat,money,16,100
4451,10.0,0,copycat,money,15,100
4452,10.0,99,be_strongest,defense,1,100
4453,330.0,67,two_one_two,defense,1,100
4454,35.0,93,late_planner,defense,2,100
4455,10.0,99,be_strongest,defense,2,100
4456,515.36,33,one_two_one,money,3,100
4457,330,67,two_one_two,defense,0,100
4458,60.0,0,copycat,money,15,100
4459,63.999999999999986,84,analyst,defense,2,100
4460,42.0,93,late_planner,defense,2,100
4461,10,99,be_strongest,defense,0,100
4462,394.0,51,random,defense,2,100
4463,63.999999999999986,84,analyst,defense,1,100
4464,42.0,93,late_planner,defense,3,100
4465,230.0,1,not_weakest,money,4,100
4466,410.0,1,not_weakest,money,4,100
4467,16.799999999999997,93,late_planner,defense,2,100
4468,10.0,99,be_strongest,defense,2,100
4469,440.0,56,random,money,1,100
4470,35.0,93,late_planner,defense,1,100
4471,63.999999999999986,84,analyst,defense,1,100
4472,42.0,93,late_planner,defense,1,100
4473,490.0,51,random,money,1,100
4474,180.0,33,one_two_one,money,3,100
4475,42.0,93,late_planner,defense,4,100
4476,600.0,1,not_weakest,money,3,100
4477,60.0,0,copycat,money,16,100
4478,210.0,1,not_weakest,money,3,100
4479,60.0,0,copycat,money,14,100
4480,450.0,55,random,money,1,100
4481,230.0,33,one_two_one,money,3,100
4482,330.0,67,two_one_two,defense,2,100
